Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2365","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","520","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","38.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2000","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","39.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","164","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2208","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","344","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2230","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1056","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","49.81","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2210","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","37.8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","201","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2237","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","280","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","14.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2697","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","46.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","195","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2755","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","62.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","365","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","25.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2298","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","208","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","13.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2675","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1042","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","60.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2010","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","40.09","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1617","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","100.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2697","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","812","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","72.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","106","Italie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2637","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","49.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","106","Italie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","885","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","57.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","109","Jamaïque","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2235","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","36.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","109","Jamaïque","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","522","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","35.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","110","Japon","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2149","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","110","Japon","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","110","Japon","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","548","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","110","Japon","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","48.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","112","Jordanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2384","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","112","Jordanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","44.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","112","Jordanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","330","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","112","Jordanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","24.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2294","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","39.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","902","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","108","Kazakhstan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","54.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1873","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","45.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","251","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","114","Kenya","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2184","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","50.8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","615","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","113","Kirghizistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","34.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2693","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","37.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","364","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","83","Kiribati","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","36.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2814","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","52.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","632","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","118","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","47.43","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2113","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","51.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","169","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","12.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2192","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","41.69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","977","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","55.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2569","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","311","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","20.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2012","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","30.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","119","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2363","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","48.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1056","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","77.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2174","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","38.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","1161","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","67.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2434","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","47.75","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","566","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","32.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1769","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","33.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","134","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2398","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","35.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","511","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","43.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2435","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","56.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","212","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","11.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","1707","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","32.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","546","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","49.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2590","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","61.72","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","336","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","23.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","2477","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","49.39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","983","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","66.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2017","2017","Kcal/personne/jour","3051","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2017","2017","g/personne/jour","70.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","329","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","27.44","Fc","Donnée calculée"
